JamaicaBlue	咖啡厅	46	4	165	7.9	7.8	7.6	淞沪路333号创智天地三期12号楼大厅	2002/9/24
Ing韩国料理	韩国料理	68	4	1150	7.7	6.9	7.2	武川路49号	2002/9/25
马新文拉面店	小吃快餐	34	3.5	156	7.2	6.2	6.6	国定路600弄10号	2002/9/26
韩阿姨淮南牛肉汤	小吃快餐	20	3.5	84	7.6	7.4	7.6	政旦东路36号	2002/9/27
必胜客	西餐	78	3.5	880	7.3	7.3	6.8	淞沪路8号百联又一城商场B1楼3、4、5号商铺	2002/9/28
小肥羊	火锅	93	5	7139	9.1	9	9	黄兴路1679号	2002/9/29
皇泰桂林米粉	小吃快餐	12	3	51	6.7	6.3	6.3	国济路16号	2002/9/30
万来甘栗	小吃快餐	25	3.5	21	7	6.7	6.7	邯郸路600号万达商业广场内	2002/10/1
名加	韩国料理	71	3.5	238	7.5	6.7	7.6	大学路328号	2002/10/2
手抓饼摊	小吃快餐	6	3.5	27	7.2	6.8	7	邯郸路220号复旦大学第六教学楼对面	2002/10/3
利奥尼达斯比利时新鲜巧克力	面包甜点	116	3.5	109	7.2	6.6	6.9	邯郸路600号万达商业广场第一食品1楼	2002/10/4
崔记粥品	小吃快餐	6	3	31	6.6	6.3	6.5	国年路55号	2002/10/5
PropagandaClub	其他	118	5	254	8.7	8.9	8.8	国定路333号三号湾广场B1	2002/10/6
财大黑暗料理	烧烤	9	4	225	8.1	5.7	7.1	武川路111号上海财经大学武川校区门口	2002/10/7
川意浓	川菜	61	3.5	127	7.6	7.6	7.7	关山路103号	2002/10/8
沙县小吃	小吃快餐	10	3	8	6.6	6.5	6.6	国宾路83号	2002/10/9
鸡本部脆皮鸡排	小吃快餐	13	3.5	25	7.4	7.3	7.5	四平路1939-1号	2002/10/10
豫园城隍庙传统小吃连锁	小吃快餐	19	3	56	6.7	6.7	6.5	大学路	2002/10/11
永昌烧味餐厅	小吃快餐	36	5	1222	9	8.3	8.6	邯郸路389号	2002/10/12
藏珑云海	云南菜	107	4.5	2859	8.6	9	8.4	大学路128号	2002/10/13
澳门豆捞坊	火锅	76	4	1939	7.8	7.6	7.9	国定东路273弄汇创国际广场2号105室	2002/10/14
豪大大香鸡排	小吃快餐	15	3.5	14	7.3	7	7.2	黄兴路1685号	2002/10/15
克莉丝汀	面包甜点	18	3.5	51	7	7.1	7.1	四平路1964号	2002/10/16
蜀江烤鱼	川菜	87	4	1979	7.9	8.1	8	邯郸路600号万达商业广场B1楼	2002/10/17
香芒山	面包甜点	35	4	252	8	8.1	7.9	五角场百联又一城购物中心8楼	2002/10/18
豪大大香鸡排	小吃快餐	12	3.5	5	7.2	6.9	7.1	武东路34号	2002/10/19
外婆经典小菜	本帮江浙菜	49	3.5	53	7.3	6.7	6.4	国定支路600弄	2002/10/20
避风塘	粤菜	87	5	419	9.1	9.1	9	淞沪路77号B1F	2002/10/21
甜品工房	面包甜点	39	4	893	8.2	8.3	8.3	政通路189号1楼14A室	2002/10/22
渔丰旺鱼锅料理	火锅	68	4	35	8.2	8.3	8.3	国济路28号4楼	2002/10/23
光头龙虾	小吃快餐	75	3.5	16	7.6	7.4	7.7	国权北路61号	2002/10/24
哈拉里咖啡生活馆	咖啡厅	10	3.5	14	7	6.8	6.9	邯郸路399号DA	2002/10/25
川江美轩	本帮江浙菜	143	4	62	8.3	8.4	8.1	国定东路287号	2002/10/26
ZOOCOFFEE	咖啡厅	42	4	1021	8.2	8.5	8.1	淞沪路8号百联又一城6楼18号	2002/10/27
利强记香港小吃	小吃快餐	15	4.5	136	8.7	8.5	8.9	国济路28号	2002/10/28
农丰园	本帮江浙菜	48	3.5	24	7.4	7.2	7.3	国定东路321号	2002/10/29
信厚义绿色菜府	本帮江浙菜	82	3.5	12	7.2	7	7.2	三门路168号	2002/10/30
乐全时八音盒主题咖啡	咖啡厅	50	5	52	9	9.1	9.1	大学路191号	2002/10/31
百年龙袍蟹黄汤包	小吃快餐	20	3	34	6.8	6.9	6.7	政旦东路40号	2002/11/1
赛百味	西餐	22	3.5	42	7.7	7.6	7.5	政立路477号同和国际大厦A座101店铺	2002/11/2
Chaumont	面包甜点	36	3.5	49	7.5	7.5	7.7	邯郸路600号第一食品1楼	2002/11/3
真老大房	小吃快餐	14	3.5	25	7.2	6.7	6.7	邯郸路600号食品一店一楼	2002/11/4
小辉哥火锅	火锅	127	5	6426	9.1	9	9	淞沪路77号万达广场B1楼城中城B-18号商铺	2002/11/5
云海肴云南菜	云南菜	86	5	1937	8.9	9.1	9.1	政通路189弄五角场万达商业广场特力时尚汇2楼	2002/11/6
塔哈尔新疆盛宴	新疆菜	83	5	7237	9.1	9.1	9.1	政通路189号万达商业广场特力时尚汇4楼409B号铺	2002/11/7
好味道快餐	小吃快餐	10	3.5	27	7.5	7.2	7.6	政通路305弄1号	2002/11/8
外婆的小菜	本帮江浙菜	57	4.5	6317	8.4	8.4	8.3	邯郸路600号万达商业广场食品一店4楼	2002/11/9
MARU玛露音乐餐厅酒吧	西餐	135	5	309	9.1	9.3	9.1	淞沪路303号一楼	2002/11/10
港丽餐厅	粤菜	101	4.5	2357	8.5	8.6	8.3	淞沪路8号百联又一城6楼24号铺	2002/11/11
川兄弟烤鱼	川菜	48	3	32	6.5	6.2	6.3	翔殷路1128号大西洋百货后侧	2002/11/12
鱼酷活鱼现烤	川菜	98	4	2131	8.4	7.8	7.7	政通路189号万达特力时尚汇4楼407号铺	2002/11/13
兄弟龙虾	小吃快餐	73	3.5	7	7.2	6.8	6.9	运光路16号	2002/11/14
蜀地冒菜	其他	42	5	197	9.2	9.1	9.1	国庠路67号	2002/11/15
南京大牌档	本帮江浙菜	60	5	6359	9	9	9	淞沪路8号百联又一城6楼	2002/11/16
甘其食	小吃快餐	4	3.5	68	7.6	7.2	7.2	政通路64-3号	2002/11/17
首尔炸鸡	韩国料理	49	4.5	406	8.8	8.1	8.8	政立路759号-1	2002/11/18
光阴故事	咖啡厅	36	3.5	68	7.5	7.9	7.7	政民路438号	2002/11/19
阿娘家	本帮江浙菜	80	4	25	8	7.8	7.7	国和路81号	2002/11/20
泰国榴莲酥	面包甜点	17	3.5	20	7.1	7	7	邯郸路567号	2002/11/21
芝芝韩国芝士年糕专门店	韩国料理	28	5	978	9.1	9.1	9.1	大学路217号201	2002/11/22
天下第一蒸	海鲜	97	5	51	9.1	8.8	9	长阳路2467号	2002/11/23
summer	面包甜点	20	4.5	105	8.9	9	9	邯郸路399号D-11	2002/11/24
缤果时光	其他	11	3.5	12	7.2	7.4	7.3	"黄兴路2081号,东方商厦旁"	2002/11/25
杨铭宇黄焖鸡米饭	小吃快餐	18	3.5	32	7.2	7.1	7.3	国定路428号北侧2楼	2002/11/26
新阳发菜馆	本帮江浙菜	52	3.5	32	6.9	6.6	6.6	吉浦路545号	2002/11/27
道勝拉面吉浦路	日本菜	39	4	203	7.8	8.4	8.1	吉浦路329号5-6	2002/11/28
狼啸九天碳烤羊腿	烧烤	90	5	817	9.1	9.1	9	邯郸路393号	2002/11/29
张阿姨韩国料理	韩国料理	14	3.5	18	7.3	7.3	7.3	武东路520号	2002/11/30
首尔炭火烤肉	韩国料理	87	5	3486	9.2	9.2	9.3	武川路19号	2002/12/1
罗记川味麻辣烫	小吃快餐	17	4	42	7.5	7.2	7.2	政通路125号	2002/12/2
老北京羊蝎子涮锅	火锅	84	3.5	115	7.4	7.1	7.4	国济路60号	2002/12/3
德克士	小吃快餐	20	4	644	7.9	7.9	7.9	三门路501号乐购1楼	2002/12/4
贡享.鲜辣小馆	川菜	47	3.5	27	7.3	7.1	7.6	邯郸路399号美食坊巷口	2002/12/5
猫的天空之城概念书店	咖啡厅	37	4.5	2438	8.4	8.9	8.5	大学路70号	2002/12/6
桃屋	日本菜	54	4	2687	7.6	7.1	6.9	政民路230弄6号	2002/12/7
金浦轩	粤菜	132	3.5	317	7.4	7.7	7.2	黄兴路1599号新纪元国际广场3楼	2002/12/8
重庆麻辣烫	小吃快餐	13	3.5	8	7.2	6.9	7.2	逸仙路868号	2002/12/9
面中面·重庆小面	小吃快餐	17	4	76	8.3	8.3	8.3	国权路29号	2002/12/10
湾邸	本帮江浙菜	92	3.5	8	7.4	7.3	7.4	国安路153号	2002/12/11
姐弟俩土豆粉	小吃快餐	23	4	1961	8.1	8	7.9	政通路132号	2002/12/12
爱磨甜品	面包甜点	27	4.5	96	8.3	8.2	8.8	五角场万达城中城B1楼	2002/12/13
鼎旺港式茶餐厅	粤菜	42	3	93	6.7	6.5	6.7	武东路80号	2002/12/14
星巴克	咖啡厅	36	4	1476	7.6	7.3	7.4	邯郸路600号一楼	2002/12/15
笑笑面菜馆	小吃快餐	9	4	18	7.9	7.8	7.8	政治路31号	2002/12/16
台湾一品茶	面包甜点	15	3.5	28	6.9	6.9	7.1	四平路1920号	2002/12/17
福建千里香馄饨王	小吃快餐	10	3.5	15	7.5	7	7.1	国顺路	2002/12/18
蔗境弥甘	面包甜点	20	4.5	13	8.5	8	8.5	国定路333号三号湾一楼大厅	2002/12/19
农家菜	本帮江浙菜	33	3.5	14	7.4	6.9	7.1	国顺路122号	2002/12/20
Flyjuice	面包甜点	18	5	35	9	9	9	国定路506号102	2002/12/21
信德祥	小吃快餐	26	3.5	37	7.2	6.9	6.5	三门路497号	2002/12/22
楠炀馆	小吃快餐	74	4.5	41	8.8	8.7	8.9	国定路506号	2002/12/23
侬家面馆	小吃快餐	16	4	45	8	7.7	8.1	国权路283号	2002/12/24
COSTACOFFEE	咖啡厅	37	4	154	8.4	8.3	7.9	淞沪路8号百联又一城1楼36号铺	2002/12/25
旧机场路新加坡餐厅	小吃快餐	60	4.5	81	8.4	8.9	8.6	杨浦江湾城路99号6号楼107单元	2002/12/26
天恩重庆麻辣烫	小吃快餐	16	4	44	8.2	7.6	8.2	武东路114号	2002/12/27
谷香园川菜馆	湘菜	25	3	9	6.8	6.6	6.6	邯郸路126号	2002/12/28
MissJ旗袍主题咖啡酒吧	咖啡厅	33	5	98	8.5	9	9	黄兴路1868弄18号	2002/12/29
MYLKItalianRestaurant	西餐	93	5	749	9	9.1	9.1	大学路257号	2002/12/30
研咖啡	咖啡厅	35	4	15	7.8	8.1	8.1	大学路312号2楼201	2002/12/31
大福堂	日本菜	18	3.5	69	6.7	6.8	6.9	淞沪路8号百联又一城B1楼新世纪食品城内	2003/1/1
蜀上签串串香火锅	火锅	66	4	1262	8.4	8.3	8.4	国济路30号	2003/1/2
AGOGOKitchen&Bar	西餐	116	5	4662	9	9.2	9.1	伟德路8号	2003/1/3
儒子牛杂	小吃快餐	23	4.5	242	8.6	8.3	8.4	邯郸路577号儒子牛杂	2003/1/4
老北京羊蝎子热气羊肉	火锅	76	4.5	266	8.8	8.3	8.8	国权路117号	2003/1/5
寻尝	其他	21	3.5	44	7.7	7.8	7.5	邯郸路563号	2003/1/6
韩一拌饭	韩国料理	30	3	475	6.8	6	6.3	国济路30-1号	2003/1/7
华丽转身港式甜品	面包甜点	22	5	282	9.1	9.1	9.2	武川路19号	2003/1/8
美珍香	小吃快餐	91	4	755	7.6	6.5	6.3	邯郸路600号万达商业广场第一食品1楼	2003/1/9
巴比馒头	小吃快餐	3	3.5	17	6.9	6.5	6.6	政本路157号	2003/1/10
韩林烤肉	韩国料理	86	4.5	692	8.9	9	9	淞沪路8号百联又一城7楼5号铺	2003/1/11
雕刻时光咖啡馆	咖啡厅	41	3.5	33	7.2	7.6	7.3	武东路28弄1号	2003/1/12
潮州府砂锅粥	粤菜	116	4.5	1864	9	8.7	8.5	国定东路295-1号	2003/1/13
韩悦韩式烧烤	韩国料理	87	4	8473	7.7	7.5	7.6	邯郸路600号第一食品5楼503单元	2003/1/14
牛百味潮汕牛肉火锅	火锅	90	5	2006	9	8.4	8.4	国定东路293号	2003/1/15
原味新西兰	面包甜点	56	4	37	8.4	8.6	8.4	上海市杨浦区智星路91号	2003/1/16
小渝人家重庆名小吃	川菜	17	3.5	14	7.4	7.1	7.2	政立路761号	2003/1/17
原始烧烤-小李炭花	烧烤	56	4.5	333	8.5	8.8	9	黄兴路1633号	2003/1/18
宁夏热气涮牛羊肉	火锅	79	4	28	8.6	7.5	8	学府街78号	2003/1/19
西树泡芙	面包甜点	17	4	203	8.4	8	7.8	邯郸路660号万达商业广场食品一店1楼	2003/1/20
超级鸡车	小吃快餐	15	3.5	286	7.6	7	7	国定路485号	2003/1/21
天然香	本帮江浙菜	66	3.5	46	7.6	7.4	7.5	黄兴路2055号（近五角场东方大厦）	2003/1/22
丸龟制面	日本菜	35	4.5	3101	8.9	8.5	8.7	淞沪路8号百联又一城购物中心B1楼新世纪食品城5号铺	2003/1/23
赤坂亭 烧肉&铁板烧	日本菜	228	4	3007	8.5	8.6	8.2	淞沪路151号中环国际大厦1楼	2003/1/24
优格至尊·酸奶冰淇淋	面包甜点	25	3	106	6.1	6.4	6.5	杨浦区淞沪路177号上海万达商业广场B1层129号	2003/1/25
爆爆椒香辣虾干锅三绝	川菜	71	4.5	9179	8.4	7.8	7.9	国济路12号	2003/1/26
重庆小面甄选	小吃快餐	19	4	174	8.2	7.8	8.1	政通路110号	2003/1/27
仙尚鲜台式甜品店	面包甜点	15	3.5	23	6.7	6.9	6.8	邯郸路365号颐高数码广场1楼C101	2003/1/28
禾月铁板烧料理	日本菜	158	3.5	88	7.1	8.1	7.3	武东路188号财大豪生大酒店1楼	2003/1/29
蔡记武汉炸酱热干面	小吃快餐	15	3.5	245	7.7	7	7.6	国权路338号	2003/1/30
73coffee	咖啡厅	37	5	60	9	9.1	9	淞沪路270号创智天地广场3号楼B1-01单元	2003/1/31
西仑牛排	西餐	144	4	76	8	8.5	8.4	邯郸路600号万达广场商业广场第一食品商店三楼	2003/2/1
CoffeeTime	咖啡厅	30	4	52	8.4	8.5	8.4	学府街84-86号	2003/2/2
复旦大学本部食堂	小吃快餐	14	3	188	6.3	6.4	6.3	邯郸路220号复旦大学本部校园内东侧	2003/2/3
洋人阿婆	本帮江浙菜	84	4.5	999	8.6	8.4	8.2	国权北路3号	2003/2/4
星空咖啡厅	咖啡厅	29	3.5	92	6.7	7.3	6.9	邯郸路220号复旦大学光华楼东15楼	2003/2/5
超级薯塔	小吃快餐	9	3.5	103	7.6	7.3	7.5	政通路131-8号	2003/2/6
土大力	韩国料理	31	3.5	212	6.5	6.2	6.3	国定路293号	2003/2/7
复旦大学北区清真食堂	小吃快餐	7	3.5	177	6.9	5.9	6.1	邯郸路220号复旦大学北区学生宿舍	2003/2/8
壹号厨房	本帮江浙菜	52	4	152	7.8	7.8	7.9	国权路269号	2003/2/9
虹口年糕团	小吃快餐	5	3.5	13	7.4	7.1	7.4	四平路2500号东方商厦1楼	2003/2/10
广福记冒菜	川菜	44	5	473	9.1	8.2	9.1	邯郸路399号红街食坊A-3铺	2003/2/11
正豪大大鸡排	小吃快餐	17	3.5	533	7.5	7.5	7.5	政民路209号	2003/2/12
翠庭台湾六合炒饭	小吃快餐	27	3.5	27	6.7	6.8	6.7	政通路42号	2003/2/13
eelooCafe	咖啡厅	29	4	23	7.9	7.8	7.8	创智天地江湾体育场环廊14号看台下128~129室	2003/2/14
素小子创意工坊	素菜	12	4.5	336	8.8	8.3	9	关山路98号	2003/2/15
千里香馄饨	小吃快餐	7	3.5	84	7.3	6.5	6.7	国定路600弄22号	2003/2/16
九鼎中餐厅	本帮江浙菜	111	4	60	8	8.2	7.9	武东路188号上海财大豪生大酒店	2003/2/17
盱眙十三香兄弟龙虾城	火锅	123	4	55	8.2	7.2	7.2	国权路117号-2	2003/2/18
湘水情	湘菜	25	4	23	7.8	7.4	7.6	邯郸路399号红街食坊A7	2003/2/19
大渔铁板烧	日本菜	158	3.5	3228	7.1	7	6.9	淞沪路8号百联又一城7楼3号铺	2003/2/20
顺和寿司	日本菜	35	4	155	7.6	7	7.1	政肃路60号	2003/2/21
星晨酒店	本帮江浙菜	155	5	3835	8.9	9	8.9	黄兴路2009号	2003/2/22
百岁?我家酸菜鱼	火锅	68	5	1701	9.2	9.1	9.1	国权东路198号	2003/2/23
义理韩国料理	韩国料理	64	4.5	188	8.9	8.4	8.9	学府街96号	2003/2/24
隐忍	日本菜	115	4.5	715	8.3	8.7	8.8	大学路239号	2003/2/25
Miki米记甜品	面包甜点	21	3.5	13	6.7	6.8	6.9	百联又一城3楼	2003/2/26
牦牛仔青海原生态火锅	火锅	131	5	156	9.1	9.1	9.1	国权路29号2楼近黄兴路	2003/2/27
三门餐厅	本帮江浙菜	25	3.5	14	7.1	6.3	7	三门路499号近农工商	2003/2/28
LukaMacaronCafe	咖啡厅	60	5	189	9	9.1	9.1	大学路272号2楼	2003/3/1
万来甘栗	小吃快餐	19	3	10	6.8	6.8	6.8	淞沪路8号百联又一城B1楼	2003/3/2
玛满矿泰国餐厅	东南亚菜	124	5	3096	9.1	9.2	9.1	淞沪路8号百联又一城7楼10号公共铺	2003/3/3
鸡排英雄	小吃快餐	16	3.5	37	7.3	6.9	7.1	三门路690号	2003/3/4
二军大美食广场	小吃快餐	15	3.5	18	7.2	6.9	7.2	翔殷路800号二军大	2003/3/5
黑暗烧烤	烧烤	11	3.5	88	7.5	6.1	6.8	国权路580弄复旦大学南区复旦步行街口	2003/3/6
嘉禾桂林米粉	小吃快餐	12	3.5	10	7.4	7.2	7.1	国顺路587号	2003/3/7
兰州拉面	小吃快餐	12	3.5	7	7.2	7.1	7.3	三门路465号	2003/3/8
阿康烧烤	烧烤	46	3.5	54	7.6	7.2	7.1	国年路198号	2003/3/9
小辣椒川菜馆	川菜	58	3	13	6.8	6.4	6.7	纪念路104	2003/3/10
Holic火热炸鸡	小吃快餐	36	4	487	8.2	7.7	7.9	邯郸路399号D6铺	2003/3/11
弄堂里香	本帮江浙菜	72	4.5	762	8.5	9	8.7	关山路99号-101号	2003/3/12
蜀歌串舞-老成都串串香	小吃快餐	74	4	230	8.1	7.6	8.1	国和路701号中原城市广场5座102室	2003/3/13
咸肉菜饭骨头汤	小吃快餐	11	3.5	21	6.9	6.4	6.8	国宾路	2003/3/14
一碗面	小吃快餐	26	2	15	5.9	6.2	5.9	淞沪路333号	2003/3/15
新南华大酒店	本帮江浙菜	133	4	2744	7.2	7.3	6.9	国和路51号	2003/3/16
榕港海鲜大酒楼	海鲜	152	4.5	1509	8.6	8.9	8.6	国和路488号	2003/3/17
清风人家	其他	72	4	1145	7.7	7.9	7.9	国定东路349号	2003/3/18
巷弄里的那家川菜	川菜	100	5	999	9	9.2	9.1	大学路35号	2003/3/19
光头羊肉面	小吃快餐	20	3.5	16	7.4	6.5	6.8	双阳北路588号	2003/3/20
妯娌老鸭粉丝馆	小吃快餐	19	3.5	18	8	7.1	7.4	邯郸路585号苏宁易购广场B1楼	2003/3/21
和府捞面	小吃快餐	43	4.5	5371	8.4	8.7	8.5	淞沪路151-161号中环国际大厦1楼	2003/3/22
生乐餐厅	小吃快餐	7	3.5	53	6.8	6.6	6.6	国定路777号上海财经大学内	2003/3/23
泰谷泰国休闲餐厅	东南亚菜	127	5	1034	9.1	9.2	9.2	政学路33号	2003/3/24
蜀面	小吃快餐	24	4	971	8	7.8	8.2	政民路310号	2003/3/25
东北水饺	小吃快餐	10	3.5	90	7.1	6.4	6.6	国顺路	2003/3/26
老船吧音乐烧烤串吧	烧烤	77	5	588	9	9.1	9.1	国定路506号06幢-第一层	2003/3/27
福建沙县小吃	小吃快餐	15	3.5	12	6.8	6.7	6.7	国济路百联又一城对面	2003/3/28
炉釜功	川菜	50	4	217	8	8.2	8.4	邯郸路600号万达商业广场第一食品商厦4楼	2003/3/29
苏州羊肉馆	小吃快餐	25	3.5	19	7.5	6.5	7	政通路121号	2003/3/30
老昌兴苏州汤包馆	小吃快餐	14	3	19	6.8	6.5	6.5	政旦东路40号	2003/3/31
凡仔汉堡国权路店	小吃快餐	14	3.5	33	7.4	7.3	7.4	国权路145号	2003/4/1
兰州一拉	小吃快餐	15	3	326	6.2	5.9	5.8	国权路近复旦步行街	2003/4/2
炭韩国烧烤	韩国料理	87	4.5	1530	8.9	7.9	8.6	政民路482号	2003/4/3
MrKooSushi&Fusion	日本菜	96	4.5	1602	8.9	8.7	9	淞沪路303号(紧挨大学路智星路交叉口)2楼08-10单元	2003/4/4
果然饮品	面包甜点	12	4	15	7.7	7.9	7.9	国和路61号	2003/4/5
厨房制造	韩国料理	31	3.5	87	7.4	7.3	7.9	三门路533号	2003/4/6
001咖啡厅	咖啡厅	23	3	10	6.6	6.6	6.6	中山北二路1121号同济科技大厦1楼	2003/4/7
湘遇云南米线	湘菜	29	3.5	11	7.3	6.9	7.3	政云路18号	2003/4/8
永和大王	小吃快餐	20	3	243	6.8	6.8	6.5	长海路399号	2003/4/9
小胖子烤螃蟹/小胖子功夫龙虾	海鲜	105	5	617	9.1	9.2	9.2	长海路276号	2003/4/10
家味螺蛳粉	小吃快餐	20	3.5	605	7.4	6.8	6.9	政旦东路2-7号	2003/4/11
家有好面	小吃快餐	33	4	72	8	7.8	7.7	隆昌路586号（复旦软件园1号楼）-1-5层七巧国c1-e号	2003/4/12
丽豪港式茶餐厅	粤菜	54	4	746	7.7	8.3	8.1	淞沪路234号创智天地科教广场2期1楼	2003/4/13
福建沙县小吃	小吃快餐	10	3	31	6.5	6.4	6.4	吉浦路512号	2003/4/14
旬鲜	日本菜	55	4.5	190	9	8.8	8.7	国定东路61号	2003/4/15
大学路	韩国料理	65	4.5	985	8.1	7.5	8	政民路489号-3	2003/4/16
吸血鬼咖啡VampireCoffee	咖啡厅	53	4	919	7.7	8.3	8.6	国庠路28号1楼1103室	2003/4/17
CocoaColony	咖啡厅	37	4	627	8.3	8.3	8.3	淞沪路8号百联又一城B1楼26号商铺	2003/4/18
煲宫	火锅	97	5	836	9.1	9	9.2	政旦东路36号2楼	2003/4/19
呱呱叫干锅主题餐厅	川菜	72	5	257	9	9.1	8.8	国济路30-4号	2003/4/20
板长寿司	日本菜	87	4	4186	8	8.1	7.9	淞沪路77号万达商业广场B1楼B-19号铺	2003/4/21
水彩私家馆	川菜	82	4.5	1167	8.5	9	8.7	淞沪路303号2楼	2003/4/22
海哥开小灶	本帮江浙菜	59	5	71	9.1	9	9.1	关山路103号	2003/4/23
喝糕	韩国料理	69	4.5	670	8.9	8.9	8.5	邯郸路600号万达商业广场B1楼8-33C铺	2003/4/24
快乐柠檬	面包甜点	11	4	80	7.9	7.4	7.6	邯郸路567号	2003/4/25
久久丫	小吃快餐	32	4	168	8.2	8.3	8	邯郸路587号	2003/4/26
华豫川酒家	川菜	47	3	23	6.5	6.5	6.5	黄兴路2073号	2003/4/27
爱茜茜里意大利健康冰淇淋	面包甜点	34	4	758	8	7.7	7.9	四平路2500号东方商厦B1楼B19室-B01楼-1-0128室	2003/4/28
阿牛哥桂林米粉	小吃快餐	18	3.5	23	7.4	7.2	7.3	政民路390号	2003/4/29
艾米奶茶	面包甜点	9	3.5	32	7.4	7.2	7.4	10号线五角场站2号出口前侧	2003/4/30
玉楼湘	湘菜	44	3.5	83	7.1	6.8	7.2	国年路198号	2003/5/1
85度C	面包甜点	18	4	2184	7.3	6.7	6.6	政通路132号	2003/5/2
家味美大众餐馆	本帮江浙菜	49	3.5	31	7.6	7.2	7.4	国权路173号	2003/5/3
思蜜客蜜酿酸奶	面包甜点	8	3.5	329	7.2	7.1	7.3	政肃路60号-10	2003/5/4
复旦大学大家沙龙	咖啡厅	8	3.5	16	7.4	7.4	7.5	政肃路99号复旦大学南区南娱3楼	2003/5/5
东北风	东北菜	49	4.5	3730	8.9	8.7	9	政通路189号特力时尚汇1楼118号铺	2003/5/6
HoneyClover	咖啡厅	49	4	256	7.5	8.1	8	国权路201号	2003/5/7
云海肴云南菜	云南菜	89	5	1020	9	9.1	9.1	淞沪路8号百联又一城购物中心7楼	2003/5/8
榴小莲	面包甜点	32	4.5	53	8.4	8	8.5	淞沪路8号百联又一城B1楼	2003/5/9
小绍兴	小吃快餐	39	3.5	41	7	6.5	6.6	邯郸路600号万达商业广场食品一店2楼	2003/5/10
不二肉夹馍	小吃快餐	7	4	15	7.7	7.3	7.8	邯郸路复旦大学文科图书馆	2003/5/11
兰州精品牛肉面	小吃快餐	12	3.5	11	7.2	6.6	7	盘山路10号	2003/5/12
西域美食	清真菜	18	3.5	38	7.6	7.1	7.4	国定路428号同舟大厦内	2003/5/13
广良兴	小吃快餐	55	3.5	45	7	6.7	6.4	邯郸路600号万达商业广场第一食品1楼	2003/5/14
無二台湾牛肉面	小吃快餐	29	3.5	17	7.3	7	7.1	政通路132号	2003/5/15
YOBA酸奶冰淇淋	面包甜点	27	4.5	134	8.7	8.8	8.6	邯郸路608弄31-33号万达商业广场B1-B-36	2003/5/16
米芝莲	面包甜点	15	3.5	321	7.8	7.4	7.6	五角场万达广场第一食品一楼C区	2003/5/17
eleven	其他	73	5	124	9	9.1	9.1	创智天地3号楼江湾体育场内1号看台环廊121	2003/5/18
聚家园农家菜管	本帮江浙菜	42	3.5	28	7.2	7.1	6.9	邯郸路399号红街食坊A-6	2003/5/19
德站琪韩国年糕料理	韩国料理	55	4.5	753	8.9	8.9	9	邯郸路585号苏宁生活广场地下1楼B1-3-1	2003/5/20
恬谧甜品	面包甜点	26	4.5	379	8.7	8.5	8.6	政民路372号	2003/5/21
高句丽	韩国料理	25	3.5	19	7	6.7	6.8	武东路34号	2003/5/22
DoCoffee	咖啡厅	52	4.5	324	8.3	9	8.1	政学路80号	2003/5/23
杭城大酒店	本帮江浙菜	28	3.5	21	6.7	6.5	6.6	黄兴路2052号	2003/5/24
西贝莜面村	西北菜	85	5	11610	9.1	9.1	9.1	政通路189号特力时尚汇5楼503号铺	2003/5/25
ALLTHELOVERS	面包甜点	72	4.5	884	8.4	8.7	8.5	大学路211号	2003/5/26
MousseHouse	日本菜	107	5	943	9	8.6	9.1	国济路28号2楼	2003/5/27
乐蔬小辣烫	小吃快餐	35	5	440	8.8	9.1	9.1	大学路199号302室	2003/5/28
重庆鸡公煲	川菜	41	3.5	212	6.7	6.3	6.2	国济路30号	2003/5/29
川香演义沸腾鱼	川菜	74	4.5	3305	8.5	8	8	国和路22号	2003/5/30
老北京羊蝎子火锅	火锅	92	4	3054	8	7	7.3	国定东路1号	2003/5/31
喜来稀肉	韩国料理	78	5	1413	9.2	9.2	9.2	国定路506号8幢101室	2003/6/1
正记热干面酸辣粉	小吃快餐	12	3.5	34	7.5	7	7.5	国宾路91号	2003/6/2
瓦酷茶楼	其他	46	4.5	166	8.5	8.9	8.9	市光路8号	2003/6/3
味西时尚餐厅	粤菜	32	4.5	107	8.9	8.2	9	国济路28号2楼	2003/6/4
鲁小三羊蝎子火锅/烧烤	火锅	91	5	246	9.2	9	9.1	关山路93号	2003/6/5
青葱岁月西饼屋	面包甜点	17	3.5	26	7	7.1	7.1	邯郸路585号苏宁电器B1	2003/6/6
玛尚堡	小吃快餐	20	3.5	14	6.9	6.9	7.1	长海路427号	2003/6/7
巫山烤全鱼	川菜	62	3.5	18	7.4	7.3	7.4	国顺路129号	2003/6/8
花隐日式怀石料理	日本菜	324	5	406	9.2	9.2	9.3	淞沪路8号百联又一城7楼	2003/6/9
虹口糕团厂门市部	小吃快餐	6	4.5	60	8.5	7.8	8.4	五角场黄兴路东方商厦一楼门面商铺	2003/6/10
漫画吧	咖啡厅	25	3.5	8	7.2	7.2	7.2	邯郸路220号复旦大学旁	2003/6/11
万和私厨	粤菜	65	4	33	8.4	8.1	8.2	淞沪路572号	2003/6/12
井上屋	其他	111	5	487	9.2	9.3	9.2	杨浦区 江湾城路99号楼第一层	2003/6/13
王家大厨烤全鱼	川菜	76	4	1404	8.4	8.2	8.1	国济路30号-16	2003/6/14
